CustomerId,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ContractLengthMonths,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChangedPlan,ChangedPlanPositive,ChangedPlanNegative,InternetServicesDensity,Complaint,HasComplaint,anger_score,TenureBin,MonthlyChargesBin,ServiceDensityBin,AngerBin,ChurnProbability,RiskCategory
4369-NYSCF,Male,0,No,0,56,1,1,75.75,4284.65,0,12,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,0.6666666666666666,,0,0.0,49-60 Mo,Medium,High,Very Low,0.28146273,Low Risk
6333-YDVLT,Male,0,No,0,65,1,1,110.0,7138.65,0,12,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.5412139,Medium Risk
5324-KTGCG,Male,0,Yes,0,71,1,0,20.85,1539.75,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1,0,1,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.03329559,Low Risk
5599-HVLTW,Female,1,No,0,14,1,1,80.35,1058.1,0,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,High,Very Low,Very Low,0.8360594,High Risk
7394-LWLYN,Female,0,No,0,2,1,1,70.15,123.8,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,"I contacted customer support about my internet issues, but I was not provided with a satisfactory resolution. The representative was unhelpful and did not offer any concrete solutions.",1,5.5,0-12 Mo,Medium,,Medium,0.9766375,High Risk
3707-LRWZD,Female,0,No,0,32,1,0,84.05,2781.85,1,12,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,25-36 Mo,High,Very Low,Very Low,0.4552852,Medium Risk
6873-UDNLD,Male,0,No,0,40,1,0,67.45,2731.0,0,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,37-48 Mo,Medium,Medium,Very Low,0.4268645,Medium Risk
2700-LUEVA,Male,0,No,0,1,1,0,20.75,20.75,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.67457753,Medium Risk
1455-ESIQH,Male,0,No,0,1,1,1,89.1,89.1,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0,0,0,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.9574762,High Risk
0958-YHXGP,Female,0,No,0,7,1,1,69.9,497.3,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.8290131,High Risk
1101-SSWAG,Female,0,Yes,0,15,1,1,51.1,711.15,0,1,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,13-24 Mo,Low,,Very Low,0.73782223,High Risk
2979-SXESE,Female,0,Yes,1,17,1,0,94.4,1607.2,1,1,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.5,"The streaming TV service frequently buffers and freezes, making it impossible to watch anything without interruptions. Despite having a fiber optic connection, the issue has not improved, and no resolution has been provided after multiple attempts to contact customer support.",1,8.0,13-24 Mo,Very High,Medium,Very High,0.98477614,High Risk
4013-TLDHQ,Male,0,No,0,19,1,1,78.25,1490.95,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,13-24 Mo,Medium,Low,Very Low,0.7735033,High Risk
5743-KHMNA,Male,0,No,0,71,1,0,25.55,1898.1,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,61-72 Mo,Low,,Very Low,0.026133632,Low Risk
4194-FJARJ,Female,0,Yes,1,54,1,0,60.0,3273.95,0,24,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,1,0,1,0.3333333333333333,,0,0.0,49-60 Mo,Medium,Low,Very Low,0.05281018,Low Risk
5325-UWTWJ,Male,0,Yes,0,31,1,1,90.55,2929.75,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,1,0,1,0.5,,0,0.0,25-36 Mo,High,Medium,Very Low,0.5388901,Medium Risk
3969-GYXEL,Female,0,No,0,11,1,0,76.4,838.7,0,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,Medium,Very Low,Very Low,0.70313185,High Risk
9208-OLGAQ,Female,1,No,0,18,1,1,84.95,1443.65,0,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1,0,0.3333333333333333,,0,0.0,13-24 Mo,High,Low,Very Low,0.8214664,High Risk
3244-CQPHU,Female,1,No,0,72,1,1,110.1,7746.7,0,24,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.08855462,Low Risk
2674-MLXMN,Female,1,No,0,71,1,1,99.65,6951.15,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0,0.5,,0,0.0,61-72 Mo,Very High,Medium,Very Low,0.62037086,Medium Risk
9708-HPXWZ,Male,1,No,0,5,0,0,45.4,214.75,0,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,1,1,0,0.5,,0,0.0,0-12 Mo,Low,Medium,Very Low,0.66194594,Medium Risk
6992-TKNYO,Male,0,Yes,0,38,1,0,69.0,2669.45,0,12,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,1,0,1,0.5,,0,0.0,37-48 Mo,Medium,Medium,Very Low,0.26267093,Low Risk
4468-YDOVK,Male,0,No,1,5,1,1,48.65,235.2,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.6746972,Medium Risk
3754-DXMRT,Male,1,No,0,2,1,1,44.15,92.65,1,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.8271956,High Risk
5792-JALQC,Female,1,No,0,52,1,0,59.85,3103.25,0,24,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,1,1,0,0.3333333333333333,"I called customer support to resolve these issues, but I was put on hold for an unreasonably long time and never received a proper resolution.",1,5.0,49-60 Mo,Medium,Low,Medium,0.100050196,Low Risk
7130-VTEWQ,Female,1,No,0,8,1,1,75.75,606.25,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.9051431,High Risk
2200-DSAAL,Female,0,No,0,68,1,1,80.65,5330.2,0,24,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.6666666666666666,,0,0.0,61-72 Mo,High,High,Very Low,0.20537724,Low Risk
4302-ZYFEL,Male,0,Yes,1,69,1,1,20.55,1403.1,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.06389554,Low Risk
9351-LZYGF,Female,0,Yes,0,42,1,1,66.4,2727.8,0,1,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,1,1,0,0.5,,0,0.0,37-48 Mo,Medium,Medium,Very Low,0.30034164,Medium Risk
4366-CTOUZ,Female,0,No,0,50,1,1,100.2,5038.45,0,24,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,1,0.6666666666666666,,0,0.0,49-60 Mo,Very High,High,Very Low,0.26317942,Low Risk
6121-VZNQB,Female,0,No,0,1,1,1,19.1,19.1,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.684849,Medium Risk
7903-CMPEY,Male,1,Yes,0,1,1,1,80.3,80.3,1,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.95044893,High Risk
1518-OMDIK,Male,0,Yes,0,33,1,1,44.55,1462.6,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.0,,0,0.0,25-36 Mo,Low,,Very Low,0.3693005,Medium Risk
6671-NGWON,Female,0,No,0,7,1,0,20.35,150.6,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.29324022,Low Risk
0595-ITUDF,Male,0,Yes,1,64,1,1,91.8,5960.5,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.5,,0,0.0,61-72 Mo,High,Medium,Very Low,0.5435997,Medium Risk
6996-KNSML,Female,0,No,0,1,1,1,74.9,74.9,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.1666666666666666,"When I called to report the issue, customer support was unhelpful and offered no solutions, which has been very frustrating.",1,6.5,0-12 Mo,Medium,Very Low,High,0.98961776,High Risk
1955-IBMMB,Male,0,No,0,59,1,1,20.2,1192.3,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.07911976,Low Risk
0096-BXERS,Female,0,Yes,0,6,1,0,50.35,314.55,0,1,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.71973276,High Risk
3806-YAZOV,Female,0,No,0,3,1,0,18.8,56.0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.09701253,Low Risk
7998-ZLXWN,Female,0,Yes,0,15,1,0,20.45,330.8,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,0.0,,0,0.0,13-24 Mo,Very Low,,Very Low,0.24358878,Low Risk
6253-WRFHY,Male,0,Yes,1,13,1,1,64.75,877.35,0,12,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,13-24 Mo,Medium,Low,Very Low,0.58567053,Medium Risk
9133-AYJZG,Female,0,No,0,23,1,1,98.7,2249.1,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0,0.5,,0,0.0,13-24 Mo,Very High,Medium,Very Low,0.83264405,High Risk
2675-OTVVJ,Male,1,Yes,0,31,1,0,89.45,2807.65,0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.7147249,High Risk
8680-CGLTP,Male,0,No,0,29,1,1,58.75,1696.2,0,12,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1,1,0,0.5,"I am frustrated with the inconsistent DSL internet speeds despite having online security and tech support services. I expect reliable service, especially given my long tenure as a customer. Please address this issue immediately.",1,6.0,25-36 Mo,Low,Medium,High,0.7033095,High Risk
8430-TWCBX,Female,0,Yes,0,49,1,0,20.7,1032.05,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.090625726,Low Risk
5018-GWURO,Female,0,Yes,0,56,1,1,85.6,4902.8,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,1,0,1,0.1666666666666666,,0,0.0,49-60 Mo,High,Very Low,Very Low,0.6706232,Medium Risk
6741-QRLUP,Female,0,No,0,63,1,1,80.3,4995.35,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,High,Very High,Very Low,0.05369725,Low Risk
4737-HOBAX,Male,0,Yes,0,63,1,0,79.8,5034.05,0,24,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,High,High,Very Low,0.08880326,Low Risk
0537-QYZZN,Male,1,Yes,1,24,1,1,79.85,1857.75,0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,High,Very Low,Very Low,0.71257454,High Risk
3340-QBBFM,Male,1,Yes,0,36,1,0,54.1,1992.85,0,12,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,Low,Low,Very Low,0.14188889,Low Risk
1704-NRWYE,Female,1,No,0,9,1,1,80.85,751.65,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.89562804,High Risk
2592-SEIFQ,Male,0,No,0,3,0,0,24.75,66.95,1,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.776259,High Risk
8200-KLNYW,Female,0,Yes,0,21,1,0,80.9,1714.95,0,12,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,1,0.8333333333333334,,0,0.0,13-24 Mo,High,Very High,Very Low,0.33501506,Medium Risk
3372-CDXFJ,Male,0,Yes,1,13,1,0,24.5,343.6,0,12,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,13-24 Mo,Very Low,,Very Low,0.14073005,Low Risk
4781-ZXYGU,Male,0,Yes,1,1,1,1,20.15,20.15,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.74122834,High Risk
7632-YUTXB,Female,0,Yes,1,25,1,0,20.05,520.1,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.09563802,Low Risk
2718-YSKCS,Male,0,Yes,1,71,1,1,19.6,1387.45,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.03764827,Low Risk
9896-UYMIE,Male,0,No,0,66,1,1,114.3,7383.7,0,12,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,1.0,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.4679434,Medium Risk
0853-NWIFK,Female,0,No,0,45,1,1,100.3,4483.95,0,12,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0,0.6666666666666666,,0,0.0,37-48 Mo,Very High,High,Very Low,0.55507964,Medium Risk
8212-CRQXP,Female,0,Yes,0,22,1,1,80.0,1706.45,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,High,Very Low,Very Low,0.7267519,High Risk
6980-CDGFC,Female,0,Yes,0,67,1,1,20.85,1327.4,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.07065336,Low Risk
7691-XVTZH,Female,0,Yes,0,68,1,1,89.95,5974.3,0,24,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,1,1,0,0.3333333333333333,,0,0.0,61-72 Mo,High,Low,Very Low,0.16233751,Low Risk
